timestamp,chi_sf,chi_d,steering_active
1789132625785661,0.0,0.0,0
1789132625797499,0.0,0.0,0
1789132625809518,0.0,0.0,0
1789132625821498,0.0,0.0,0
1789132625833538,0.0,0.0,0
1789132625833538,0.0,0.0,0
1789132625857498,0.0,0.0,0
1789132625857498,0.0,0.0,0
1789132625857498,0.0,0.0,0
1789132625881498,0.0,0.0,0
1789132625893559,0.0,0.0,0
1789132625881498,0.0,0.0,0
1789132625906097,0.0,0.0,0
1789132625906097,0.0,0.0,0
1789132625929498,0.0,0.0,0
1789132625941518,0.0,0.0,0
1789132625941518,0.0,0.0,0
1789132625941518,0.0,0.0,0
1789132625966078,0.0,0.0,0
1789132625977503,0.0,0.0,0
1789132625989498,0.0,0.0,0
1789132626001498,0.0,0.0,0
1789132626013530,0.0,0.0,0
1789132626025617,0.0,0.0,0
1789132626037524,0.0,0.0,0
1789132626037524,0.0,0.0,0
1789132626037524,0.0,0.0,0
1789132626061498,0.0,0.0,0
1789132626073540,0.0,0.0,0
1789132626061498,0.0,0.0,0
1789132626061498,0.0,0.0,0
1789132626061498,0.0,0.0,0
1789132626109498,0.0,0.0,0
1789132626121498,0.0,0.0,0
1789132626133539,0.0,0.0,0
1789132626121498,0.0,0.0,0
1789132626145893,0.0,0.0,0
1789132626157549,0.0,0.0,0
1789132626157549,0.0,0.0,0
1789132626181518,0.0,0.0,0
1789132626181518,0.0,0.0,0
1789132626181518,0.0,0.0,0
1789132626206096,0.0,0.0,0
1789132626206096,0.0,0.0,0
1789132626206096,0.0,0.0,0
1789132626241498,0.0,0.0,0
1789132626253522,0.0,0.0,0
1789132626265498,0.0,0.0,0
1789132626277498,0.0,0.0,0
1789132626277498,0.0,0.0,0
1789132626289538,0.0,0.0,0
1789132626301523,0.0,0.0,0
1789132626301523,0.0,0.0,0
1789132626301523,0.0,0.0,0
1789132626326224,0.0,0.0,0
1789132626337519,0.0,0.0,0
1789132626349498,0.0,0.0,0
1789132626361498,0.0,0.0,0
1789132626361498,0.0,0.0,0
1789132626361498,0.0,0.0,0
1789132626386102,0.0,0.0,0
1789132626397500,0.0,0.0,0
1789132626397500,0.0,0.0,0
1789132626397500,0.0,0.0,0
1789132626433582,0.0,0.0,0
1789132626445519,0.0,0.0,0
1789132626457499,0.0,0.0,0
1789132626457499,0.0,0.0,0
1789132626457499,0.0,0.0,0
1789132626481498,0.0,0.0,0
1789132626493523,0.0,0.0,0
1789132626505498,0.0,0.0,0
1789132626505498,0.0,0.0,0
1789132626505498,0.0,0.0,0
1789132626505498,0.0,0.0,0
1789132626541498,0.0,0.0,0
1789132626541498,0.0,0.0,0
1789132626565523,0.0,0.0,0
1789132626541498,0.0,0.0,0
1789132626577736,0.0,0.0,0
1789132626577736,0.0,0.0,0
1789132626601518,0.0,0.0,0
1789132626601518,0.0,0.0,0
1789132626625498,0.0,0.0,0
1789132626625502,0.0,0.0,0
1789132626625502,0.0,0.0,0
1789132626625502,0.0,0.0,0
1789132626661502,0.0,0.0,0
1789132626673526,0.0,0.0,0
1789132626686122,0.0,0.0,0
1789132626673526,0.0,0.0,0
1789132626697529,0.0,0.0,0
1789132626709522,0.0,0.0,0
1789132626721502,0.0,0.0,0
1789132626733545,0.0,0.0,0
1789132626745502,0.0,0.0,0
1789132626733545,0.0,0.0,0
1789132626757511,0.0,0.0,0
1789132626757511,0.0,0.0,0
1789132626781502,0.0,0.0,0
1789132626793526,0.0,0.0,0
1789132626805502,0.0,0.0,0
1789132626817546,0.0,0.0,0
1789132626817546,0.0,0.0,0
1789132626817546,0.0,0.0,0
1789132626841522,0.0,0.0,0
1789132626853539,0.0,0.0,0
1789132626865522,0.0,0.0,0
1789132626853539,0.0,0.0,0
1789132626877504,0.0,0.0,0
1789132626889502,0.0,0.0,0
1789132626901502,0.0,0.0,0
1789132626913528,0.0,0.0,0
1789132626925502,0.0,0.0,0
1789132626913528,0.0,0.0,0
1789132626937504,0.0,0.0,0
1789132626949539,0.0,0.0,0
1789132626949539,0.0,0.0,0
1789132626973547,0.0,0.0,0
1789132626985502,0.0,0.0,0
1789132626973547,0.0,0.0,0
1789132626997545,0.0,0.0,0
1789132627009502,0.0,0.0,0
1789132627021502,0.0,0.0,0
1789132627033527,0.0,0.0,0
1789132627045502,0.0,0.0,0
1789132627057504,0.0,0.0,0
1789132627057504,0.0,0.0,0
1789132627069502,0.0,0.0,0
1789132627081538,0.0,0.0,0
1789132627093550,0.0,0.0,0
1789132627105523,0.0,0.0,0
1789132627093550,0.0,0.0,0
1789132627117504,0.0,0.0,0
1789132627129523,0.0,0.0,0
1789132627141502,0.0,0.0,0
1789132627153535,0.0,0.0,0
1789132627165502,0.0,0.0,0
1789132627153535,0.0,0.0,0
1789132627177504,0.0,0.0,0
1789132627177504,0.0,0.0,0
1789132627201502,0.0,0.0,0
1789132627214562,0.0,0.0,0
1789132627201502,0.0,0.0,0
1789132627226522,0.0,0.0,0
1789132627238574,0.0,0.0,0
1789132627250616,0.0,0.0,0
1789132627262504,0.0,0.0,0
1789132627274502,0.0,0.0,0
